merchant_id,created_by,updated_by,merchant_name,merchant_network,merchant_url,merchant_logo_url,merchant_status,merchant_private,created_at,updated_at,classic_merchant_id,group_responsible_for_balance,merchant_search,currency_id,sort_updated_at
b6560374-9be7-443e-a6b5-6d5d555773a6,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,Razor Group GmbH,US,,"",contract,false,2023-04-12 04:21:53+00,2023-04-12 04:21:54+00,26993,,"'26993':11 'gmbh':3A,6A,10 'group':2A,5A,9 'razor':1A,4A,8 'roomdividersnow.com':7C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-04-12 04:21:53+00
b2612a0a-1b10-4592-bc0a-27cdd137adc1,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,Sportybella,US,,"",contract,false,2023-03-10 20:14:28+00,2023-03-10 20:14:44+00,26753,,"'26753':5 'sportybella':1A,2A,4 'sportybella.com':3C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-03-10 20:14:44+00
88fadd0e-70b1-4e9d-a460-d51df1ae92f7,4b4880f5-cf94-4160-9680-be2265aa09b2,271d1f6d-719c-43a0-b202-b7aeb931c8f3,Angling Innovations,US,,"",integration-stalled,true,2023-03-20 16:31:38+00,2023-08-10 16:29:35+00,26821,,"'26821':8 'angling':1A,3A,6 'anglinginnovations.net':5C 'innovations':2A,4A,7",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-08-10 16:29:35+00
0e73d8bf-8b7f-4b9a-bc2c-a55d355d08f5,f2d8afd8-7de6-4858-8b5c-db12fb02072b,f2d8afd8-7de6-4858-8b5c-db12fb02072b,Capita Snowboards,US,,"",integration,true,2023-09-19 20:13:34+00,2023-09-19 20:14:00+00,28641,,"'28641':8 'capita':1A,3A,6 'capitasnowboarding.com':5C 'snowboards':2A,4A,7",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-09-19 20:14:00+00
cc9272cb-612b-4ad0-91da-408cf20a39f8,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,Natural Blonde Mix Inc,US,,"",contract,false,2023-03-15 04:27:09+00,2023-03-15 04:27:10+00,26789,,"'26789':14 'blonde':2A,6A,11 'inc':4A,8A,13 'mix':3A,7A,12 'natural':1A,5A,10 'naturalblondemix.com':9C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-03-15 04:27:09+00
7585b172-cbae-4e10-aca0-fe379c07c87c,f2d8afd8-7de6-4858-8b5c-db12fb02072b,cbdbce97-b544-4380-b54a-51f0e846c1fc,Guzzle H2O,US,,https://static.avantlink.com/merchant-logos/27581.png,active,false,2023-05-26 18:03:02+00,2023-06-30 14:11:34+00,27581,,"'27581':9 'guzzle':1A,3A,6 'guzzleh2o.com':5C 'h':7 'h2o':2A,4A 'o':8",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-06-30 14:11:34+00
05081056-9387-4b87-8dc1-b1e58950faf9,4b4880f5-cf94-4160-9680-be2265aa09b2,271d1f6d-719c-43a0-b202-b7aeb931c8f3,Optics Force ,US,,"",integration-stalled,true,2023-08-01 16:35:15+00,2023-10-09 21:25:23+00,28161,,"'28161':8 'force':2A,4A,7 'optics':1A,3A,6 'opticsforce.com':5C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-10-09 21:25:23+00
cacc5a2e-435a-4872-834c-0dd014ea6aa7,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,Klarus Company,US,,"",contract,false,2023-03-22 14:03:52+00,2023-03-22 14:03:53+00,26845,,"'26845':8 'company':2A,4A,7 'klarus':1A,3A,6 'klaruslightstore.com':5C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-03-22 14:03:52+00
d1a4c74d-2a9e-4dc8-a73f-7ff69543fe02,4b4880f5-cf94-4160-9680-be2265aa09b2,b87a085e-db6d-4710-8638-4672426c8eab,Kraken Fishing Gear,US,,https://static.avantlink.com/merchant-logos/25393.png,disabled,true,2022-09-28 06:08:46+00,2023-03-22 16:01:04+00,25393,,"'25393':11 'fishing':2A,5A,9 'gear':3A,6A,10 'kraken':1A,4A,8 'krakenfishingperformance.com':7C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-03-22 16:01:04+00
907408f1-1b55-428b-94ce-844a65ae8b48,4b4880f5-cf94-4160-9680-be2265aa09b2,5400a5e6-d7c4-43de-b99f-9040ff26caf7,TEREN,US,,https://static.avantlink.com/merchant-logos/26329.png,active,false,2023-02-01 03:36:22+00,2023-10-16 16:55:44+00,26329,,"'26329':5 'teren':1A,2A,4 'terendesigns.com':3C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-10-16 16:55:44+00
72bc4b60-3bc0-4922-b8c3-dbd6fcf5b703,f2d8afd8-7de6-4858-8b5c-db12fb02072b,b87a085e-db6d-4710-8638-4672426c8eab,Know Headphones,US,,https://static.avantlink.com/merchant-logos/20217.png,disabled,true,2020-07-10 14:34:28+00,2022-06-07 15:24:24+00,20217,,"'20217':8 'headphones':2A,4A,7 'know':1A,3A,6 'knowheadphones.com':5C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-06-07 15:24:24+00
aa2c55c7-38b6-4848-a90a-22c913b45f26,f2d8afd8-7de6-4858-8b5c-db12fb02072b,271d1f6d-719c-43a0-b202-b7aeb931c8f3,Arctic Lynx Maternity,US,,https://static.avantlink.com/merchant-logos/26901.png,active,false,2023-03-29 19:02:42+00,2023-05-01 19:12:44+00,26901,,"'26901':11 'arctic':1A,4A,8 'arcticlynxmaternity.com':7C 'lynx':2A,5A,9 'maternity':3A,6A,10",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-05-01 19:12:44+00
657864e8-4aed-4bb6-ae1a-088d240cc746,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,Ride Concepts,US,,"",contract,false,2022-12-19 06:10:01+00,2022-12-19 06:10:11+00,26057,,"'26057':8 'concepts':2A,4A,7 'ride':1A,3A,6 'rideconcepts.com':5C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-12-19 06:10:11+00
c6d39090-34d0-4dca-931d-14cfd36e7120,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,Spidnyk,US,,"",contract,false,2023-03-10 20:16:35+00,2023-03-10 20:16:36+00,26757,,"'26757':5 'spidnyk':1A,2A,4 'spidnyk.com':3C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-03-10 20:16:36+00
48ad915d-4f36-4958-8b4a-2bbfbc08d057,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,"Ventana Surfboards and Supplies, Inc",US,,"",contract,false,2023-02-01 03:41:15+00,2023-02-01 03:41:16+00,26333,,"'26333':17 'and':3A,8A,14 'inc':5A,10A,16 'supplies':4A,9A,15 'surfboards':2A,7A,13 'ventana':1A,6A,12 'ventanasurfboards.com':11C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-02-01 03:41:15+00
64ea0dad-bda9-4612-bcc6-8c39584b5692,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,Cutting Edge Laser Engraving ,US,,"",contract,false,2023-03-22 14:07:52+00,2023-03-22 14:07:53+00,26849,,"'26849':14 'cutting':1A,5A,10 'cuttingedgelazerengraving.com':9C 'edge':2A,6A,11 'engraving':4A,8A,13 'laser':3A,7A,12",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-03-22 14:07:52+00
1f502592-8b6d-4b3d-b493-1503cb2d40e6,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,firehiking,US,,"",contract,false,2023-08-01 16:40:30+00,2023-08-01 16:40:31+00,28165,,"'28165':5 'firehiking':1A,2A,4 'firehiking.com':3C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-08-01 16:40:30+00
5d09a2cb-0cfa-48ce-afe6-1a061bed8986,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,Sackett Ranch,US,,"",contract,false,2023-04-12 04:22:54+00,2023-04-12 04:22:55+00,26997,,"'26997':8 'ranch':2A,4A,7 'sackett':1A,3A,6 'sackett-ranch.com':5C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-04-12 04:22:55+00
c6d93d92-78e9-45d8-8b0b-9aadf624231e,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,Noxgear,US,,"",contract,false,2023-03-23 19:44:44+00,2023-03-23 19:44:45+00,26857,,"'26857':5 'noxgear':1A,2A,4 'noxgear.com':3C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-03-23 19:44:44+00
e1163efe-eda0-44ef-ab4b-3272a5dde8b5,4b4880f5-cf94-4160-9680-be2265aa09b2,271d1f6d-719c-43a0-b202-b7aeb931c8f3,Naturehike,US,,https://static.avantlink.com/merchant-logos/26869.png,active,false,2023-03-27 03:20:58+00,2023-08-31 15:05:36+00,26869,,"'26869':5 'naturehike':1A,2A,4 'naturehike.com':3C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-08-31 15:05:36+00
8aa68979-3df3-45d5-898c-deee39d21073,f2d8afd8-7de6-4858-8b5c-db12fb02072b,b87a085e-db6d-4710-8638-4672426c8eab,Ventum ,US,,https://static.avantlink.com/merchant-logos/26889.png,active,true,2023-03-28 22:31:36+00,2023-07-20 19:22:20+00,26889,,"'26889':5 'ventum':1A,2A,4 'ventumracing.com':3C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-07-20 19:22:20+00
bd4517b4-b0f2-4660-8208-2ade3a1fdb4c,f2d8afd8-7de6-4858-8b5c-db12fb02072b,271d1f6d-719c-43a0-b202-b7aeb931c8f3,Gaia GPS,US,,https://static.avantlink.com/merchant-logos/26893.png,integration,true,2023-03-28 23:40:53+00,2023-10-18 21:11:22+00,26893,,"'26893':8 'gaia':1A,3A,6 'gaiagps.com':5C 'gps':2A,4A,7",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-10-18 21:11:22+00
e6e60426-9a5a-42de-870f-eda57a58e7b8,,b87a085e-db6d-4710-8638-4672426c8eab,Outdoor Gear Exchange,US,https://www.gearx.com,https://static.avantlink.com/merchant-logos/14967.png,active,false,2017-05-04 00:00:00+00,2023-07-20 16:45:29+00,14967,,"'14967':15 'exchange':3A,6A,14 'gear':2A,5A,13 'gearx.com':10C,11C 'outdoor':1A,4A,12 'outdoor-gear-exchange-sandbox.mybigcommerce.com':9C 'outdoor-gear-exchange.mybigcommerce.com':8C 'www.gearx.com':7B",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-07-20 16:45:29+00
94dd5ba4-d929-42a1-a554-858677c0c475,e50a6930-3275-4740-9040-f78e83bcc7c6,271d1f6d-719c-43a0-b202-b7aeb931c8f3,Houdini Sportswear ,US,,https://static.avantlink.com/merchant-logos/19857.png,active,false,2020-05-07 15:33:46+00,2023-05-09 14:13:24+00,19857,,"'/en-ca':11C '/en-ca/':23C '/en-ca/priceagent.axd/avantlink':14C '/en-us':7C,28C '/en-us/':20C '/en-us/priceagent.axd/avantlink':17C '19857':31 'api.houdinistage.com':13C,16C 'api.houdinistage.com/en-ca/priceagent.axd/avantlink':12C 'api.houdinistage.com/en-us/priceagent.axd/avantlink':15C 'houdini':1A,3A,29 'houdinisportswear.com':8C,10C,19C,22C,24C,25C,27C 'houdinisportswear.com/en-ca':9C 'houdinisportswear.com/en-ca/':21C 'houdinisportswear.com/en-us':26C 'houdinisportswear.com/en-us/':18C 'sportswear':2A,4A,30 'stage.houdinistage.com':6C 'stage.houdinistage.com/en-us':5C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-05-09 14:13:24+00
dab2da49-c751-40f4-bd69-b937c49df339,f2d8afd8-7de6-4858-8b5c-db12fb02072b,3cded1f9-9425-4e0a-9c69-ceac75223a5d,4FRNT Skis,US,,https://static.avantlink.com/merchant-logos/26873.png,active,true,2023-03-27 17:43:33+00,2023-06-28 19:57:42+00,26873,,"'26873':8 '4frnt':1A,3A '4frnt.com':5C 'frnt':6 'skis':2A,4A,7",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-06-28 19:57:42+00
f25fa023-dd8f-42e3-ba8a-304e3bbd9250,e50a6930-3275-4740-9040-f78e83bcc7c6,271d1f6d-719c-43a0-b202-b7aeb931c8f3,Panther Vision,US,,https://static.avantlink.com/merchant-logos/26777.png,active,false,2023-03-14 15:46:33+00,2023-03-27 16:38:44+00,26777,,"'26777':8 'panther':1A,3A,6 'panthervision.com':5C 'vision':2A,4A,7",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-03-27 16:38:44+00
2c39c2f5-45fb-42d2-8a6a-c5eaedb4a658,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,MLooG LLC,US,,"",contract,false,2023-05-31 03:40:40+00,2023-05-31 03:40:41+00,27589,,"'27589':8 'llc':2A,4A,7 'mloog':1A,3A,6 'thecustomautomotives.com':5C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-05-31 03:40:40+00
1bd7ba97-dd2c-4563-b5f4-275cb33af53c,4b4880f5-cf94-4160-9680-be2265aa09b2,5400a5e6-d7c4-43de-b99f-9040ff26caf7,WUBEN,US,,https://static.avantlink.com/merchant-logos/26625.png,active,false,2023-02-27 16:18:43+00,2023-06-01 21:25:08+00,26625,,"'26625':5 'wuben':1A,2A,4 'wubenlight.com':3C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-06-01 21:25:08+00
0145e5e9-9743-4070-bf7b-e574407e8828,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,Higgins Solutions,US,,"",contract,false,2023-03-27 19:34:23+00,2023-03-27 19:34:24+00,26877,,"'26877':8 'higgins':1A,3A,6 'higginssolutions.com':5C 'solutions':2A,4A,7",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-03-27 19:34:24+00
d5061825-404e-4441-8f4a-a6b4adf765dc,4b4880f5-cf94-4160-9680-be2265aa09b2,271d1f6d-719c-43a0-b202-b7aeb931c8f3,Ulike,US,,https://static.avantlink.com/merchant-logos/28649.png,active,true,2023-09-20 16:31:54+00,2023-10-23 15:29:57+00,28649,,"'28649':5 'ulike':1A,2A,4 'ulike.com':3C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-10-23 15:29:57+00
2c74d6f4-e5c6-48ea-90d7-99528fe538ca,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,THE LIST,US,,"",contract,false,2023-03-28 13:06:30+00,2023-03-28 13:06:31+00,26881,,"'26881':8 'list':2A,4A,7 'the':1A,3A,6 'thelist.app':5C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-03-28 13:06:30+00
26244ec2-c747-46f4-a35b-cc616b71292b,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,kathy ireland Worldwide,US,,"",contract,false,2023-06-02 16:11:02+00,2023-06-02 16:11:04+00,27597,,"'27597':11 'ireland':2A,5A,9 'kathy':1A,4A,8 'kathyireland.com':7C 'worldwide':3A,6A,10",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-06-02 16:11:03+00
a4322f23-29a5-4231-a931-6fe9f9186a6c,4b4880f5-cf94-4160-9680-be2265aa09b2,b0cb7d63-9b07-4467-a3db-0a97eb9e949e,MURF Electric Bikes,US,,https://static.avantlink.com/merchant-logos/26861.png,active,false,2023-03-24 00:18:20+00,2023-06-08 18:38:32+00,26861,,"'26861':11 'bikes':3A,6A,10 'electric':2A,5A,9 'murf':1A,4A,8 'murfelectricbikes.com':7C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-06-08 18:38:32+00
8cfb918f-dd11-480b-89b0-840bd49916fb,4b4880f5-cf94-4160-9680-be2265aa09b2,cbdbce97-b544-4380-b54a-51f0e846c1fc,Unike Love ,US,,https://static.avantlink.com/merchant-logos/27585.png,active,false,2023-05-30 04:44:55+00,2023-07-14 13:10:22+00,27585,,"'27585':8 'love':2A,4A,7 'unike':1A,3A,6 'unikeloveshop.com':5C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-07-14 13:10:22+00
72e40c63-8c63-4d1c-b249-846940ab23f8,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,c4a6d270-5464-4d0a-89da-2a612cd36202,Real Avid,US,,https://static.avantlink.com/merchant-logos/26865.png,active,false,2023-03-25 21:54:45+00,2023-07-17 15:26:30+00,26865,,"'26865':8 'avid':2A,4A,7 'real':1A,3A,6 'realavid.com':5C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-07-17 15:26:30+00
71baceff-dd5c-47bb-87dd-42ca50a31dba,4b4880f5-cf94-4160-9680-be2265aa09b2,271d1f6d-719c-43a0-b202-b7aeb931c8f3,Portland Pet Food Company,US,,https://static.avantlink.com/merchant-logos/26337.png,active,false,2023-02-01 06:17:44+00,2023-04-03 17:58:44+00,26337,,"'26337':14 'company':4A,8A,13 'food':3A,7A,12 'pet':2A,6A,11 'portland':1A,5A,10 'portlandpetfoodcompany.com':9C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-04-03 17:58:44+00
cf7d8ba1-a4fc-4971-b93c-69b9f99f60d4,e50a6930-3275-4740-9040-f78e83bcc7c6,271d1f6d-719c-43a0-b202-b7aeb931c8f3,PARKIT Co.,US,,https://static.avantlink.com/merchant-logos/26557.png,active,false,2023-02-17 21:48:43+00,2023-04-18 20:04:10+00,26557,,"'26557':8 'co':2A,4A,7 'parkit':1A,3A,6 'parkitmovement.com':5C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-04-18 20:04:10+00
2a6727c3-f4df-42f8-a5ff-ade5e9cab5a9,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,Killer Innovations ,US,,"",contract,false,2022-12-19 06:11:47+00,2022-12-19 06:11:48+00,26061,,"'26061':8 'innovations':2A,4A,7 'killer':1A,3A,6 'killer-innovations.com':5C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-12-19 06:11:47+00
d3bf870d-e526-4008-bde0-f54c234c9eb3,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,valley rays,US,,"",disabled,true,2023-03-10 20:20:32+00,2023-03-13 17:24:23+00,26761,,"'26761':8 'rays':2A,4A,7 'valley':1A,3A,6 'valleyrays.com':5C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-03-13 17:24:23+00
50d0bada-12d4-4576-b1cf-0db5f86ae585,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,cbdbce97-b544-4380-b54a-51f0e846c1fc,ZRAY ,CA,,https://static.avantlink.com/merchant-logos/26669.png,active,false,2023-03-01 22:13:33+00,2023-07-21 20:13:19+00,26669,,"'26669':6 'store.zray.ca':3C 'zray':1A,2A,5 'zray.ca':4C",be9f255a-85fd-11e8-ba64-0edee6d0e1d0,2023-07-21 20:13:19+00
5ccc1967-abc0-407d-ba50-54873c02ff13,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,Razor Group GmbH,US,,"",contract,false,2023-04-12 16:00:50+00,2023-04-12 16:00:51+00,27001,,"'27001':11 'gmbh':3A,6A,10 'group':2A,5A,9 'outlery.com':7C 'razor':1A,4A,8",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-04-12 16:00:50+00
2db45760-64df-45f7-a465-c91f6c9f0093,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,Anjali's Cup,US,,"",contract,false,2023-03-28 13:08:28+00,2023-03-28 13:08:29+00,26885,,"'26885':11 'anjali':1A,4A,8 'anjaliscup.com':7C 'cup':3A,6A,10 's':2A,5A,9",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-03-28 13:08:28+00
58c963d8-2cc9-42d4-9de7-d868b27ac4b4,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,271d1f6d-719c-43a0-b202-b7aeb931c8f3,Ragnarok Provisions,US,,https://static.avantlink.com/merchant-logos/27109.png,integration,true,2023-04-21 03:22:13+00,2023-05-25 17:16:11+00,27109,,"'27109':8 'provisions':2A,4A,7 'ragnarok':1A,3A,6 'ragnarokprovisions.com':5C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-05-25 17:16:11+00
91f3e940-b633-4060-875c-512f0e2faece,4b4880f5-cf94-4160-9680-be2265aa09b2,271d1f6d-719c-43a0-b202-b7aeb931c8f3,Helle Knives,US,,https://static.avantlink.com/merchant-logos/25161.png,integration-stalled,true,2022-09-07 17:56:24+00,2023-06-22 15:22:40+00,25161,,"'25161':8 'helle':1A,3A,6 'knives':2A,4A,7 'us.helle.com':5C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-06-22 15:22:40+00
daeec562-939a-48e2-8684-ae050f973012,4b4880f5-cf94-4160-9680-be2265aa09b2,86e03d4d-40d6-4115-b763-c0976c17b8b3,BattleHawk Armory,US,,https://static.avantlink.com/merchant-logos/27045.png,active,true,2023-04-14 13:58:25+00,2023-06-01 16:20:22+00,27045,,"'27045':8 'armory':2A,4A,7 'battlehawk':1A,3A,6 'battlehawkarmory.com':5C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-06-01 16:20:22+00
450ae4f1-8ccb-43eb-8308-12cc7c04d3f9,4b4880f5-cf94-4160-9680-be2265aa09b2,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,Grand Trunk,US,,"",disabled,true,2023-04-24 15:39:52+00,2023-04-27 20:12:54+00,27125,,"'27125':8 'grand':1A,3A,6 'grandtrunk.com':5C 'trunk':2A,4A,7",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-04-27 20:12:54+00
cefb28de-42e1-48dc-bf0b-f15aff038e4c,f2d8afd8-7de6-4858-8b5c-db12fb02072b,271d1f6d-719c-43a0-b202-b7aeb931c8f3,Vitus Bikes,US,,https://static.avantlink.com/merchant-logos/27081.png,active,false,2023-04-18 18:39:14+00,2023-06-14 15:27:11+00,27081,b7d26385-a53b-4c75-8bc1-0156721d2abd,"'27081':8 'bikes':2A,4A,7 'us.vitusbikes.com':5C 'vitus':1A,3A,6",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-06-14 15:27:11+00
7ec7d739-c5b7-4b97-8c83-8c255891845f,e50a6930-3275-4740-9040-f78e83bcc7c6,a9c4bcd8-614b-4e4b-ac7b-c5fec634ce3a,KOA,US,,"",integration,true,2023-04-14 18:22:17+00,2023-10-10 20:56:37+00,27049,,"'27049':5 'koa':1A,2A,4 'koa.com':3C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-10-10 20:56:37+00
0a2685e8-6bdc-4f44-8cba-24b06ccfc1c7,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,Pomoly,US,,"",contract,false,2023-08-01 16:40:54+00,2023-08-01 16:40:55+00,28169,,"'28169':5 'pomoly':1A,2A,4 'pomoly.com':3C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-08-01 16:40:54+00
3c3c69a1-962c-4d7f-83ae-b81773be54aa,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,cbdbce97-b544-4380-b54a-51f0e846c1fc,EIKONIC Knife Company,US,,https://static.avantlink.com/merchant-logos/27053.png,active,false,2023-04-15 04:47:35+00,2023-10-18 14:36:30+00,27053,,"'27053':11 'company':3A,6A,10 'eikonic':1A,4A,8 'eikonicknifeco.com':7C 'knife':2A,5A,9",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-10-18 14:36:30+00
745b33c8-ad03-490f-81c1-64648a28de62,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,Leviathan Defense,US,,"",contract,false,2023-04-12 22:40:36+00,2023-04-12 22:40:37+00,27009,,"'27009':8 'defense':2A,4A,7 'leviathan':1A,3A,6 'leviathandefense.com':5C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-04-12 22:40:36+00
fcd89db6-d44a-4b20-b7f3-406d6904fee3,4b4880f5-cf94-4160-9680-be2265aa09b2,271d1f6d-719c-43a0-b202-b7aeb931c8f3,Cupped Waterfowl,US,,https://static.avantlink.com/merchant-logos/27073.png,active,false,2023-04-17 19:48:17+00,2023-08-08 16:23:18+00,27073,,"'27073':8 'cupped':1A,3A,6 'cupped.com':5C 'waterfowl':2A,4A,7",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-08-08 16:23:18+00
2247c6b4-8e3a-4bfb-afb5-8c1912e70dd1,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,Infinity Massage Chairs,US,,"",contract,false,2023-04-13 04:04:44+00,2023-04-13 04:04:45+00,27021,,"'27021':11 'chairs':3A,6A,10 'infinity':1A,4A,8 'massage':2A,5A,9 'massagechairstore.com':7C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-04-13 04:04:44+00
ef11ff32-6065-4fcd-9294-94f1cd79160e,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,Skre Gear,US,,"",contract,false,2023-04-17 04:46:18+00,2023-04-17 04:46:19+00,27061,,"'27061':8 'gear':2A,4A,7 'skre':1A,3A,6 'skregear.com':5C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-04-17 04:46:19+00
8813588d-284d-4be2-87ef-925648428812,f2d8afd8-7de6-4858-8b5c-db12fb02072b,f2d8afd8-7de6-4858-8b5c-db12fb02072b,Razor Group GmbH,US,,"",contract,false,2023-04-17 14:52:45+00,2023-04-17 14:52:46+00,27065,,"'27065':11 'gmbh':3A,6A,10 'group':2A,5A,9 'razor':1A,4A,8 'roomdividersnow.com':7C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-04-17 14:52:45+00
f99a8ebd-c5b3-4dd8-84de-ab68ef9d00ee,4b4880f5-cf94-4160-9680-be2265aa09b2,e50a6930-3275-4740-9040-f78e83bcc7c6,TP Link US,US,,"",contract,false,2023-04-15 14:02:22+00,2023-04-18 21:04:57+00,27057,,"'/us/':9C '27057':13 'link':2A,5A,11 'tp':1A,4A,10 'tp-link.com':8C 'tp-link.com/us/':7C 'us':3A,6A,12",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-04-18 21:04:57+00
8982d8e8-a6e4-4c5b-a8e0-3555261fdf2b,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,Monster Co Pty Ltd,AU,,"",contract,false,2023-04-19 03:12:39+00,2023-04-19 03:12:40+00,27085,,"'27085':14 'co':2A,6A,11 'ltd':4A,8A,13 'monster':1A,5A,10 'pty':3A,7A,12 'simplyonline.com.au':9C",be73e502-85fd-11e8-ba63-0edee6d0e1d0,2023-04-19 03:12:39+00
